index,pca-cosine1,pca-cosine2,pca-cosine3,pca-cosine4,pca-cosine5,pca-cosine6,pca-cosine7,pca-cosine8,pca-cosine9,pca-cosine10,pca-cosine11,pca-cosine12,pca-cosine13,pca-cosine14,pca-cosine15,pca-cosine16,pca-cosine17,pca-cosine18,pca-cosine19,pca-cosine20,pca-cosine21,pca-cosine22,pca-cosine23,pca-cosine24,pca-cosine25,pca-cosine26,pca-cosine27,pca-cosine28,pca-cosine29,pca-cosine30,class
128,0.162937816,0.757363083,0.165741895,0.258833278,1.583486511,-0.335798359,-0.62202789,-0.328379009,0.092807606,-0.042981286,1.732592292,0.802652746,1.391661601,2.500728606,0.761875271,-0.805915071,-0.362399086,0.353191222,-0.066740248,-1.288035958,0.133248301,-0.017049125,-0.029412588,0.258656487,0.010159533,-1.041059744,-0.924487756,-0.598650209,1.016282377,-1.36786368,0
129,-0.672973674,0.576945084,-1.254115883,-1.727086741,0.04036855,0.800305101,1.126336691,-0.429232369,1.59779894,-0.020059725,-0.80711618,-0.019824048,-0.929184598,-1.309579053,-0.104879632,-0.144044057,-0.142659787,-0.054230649,0.933070605,-0.073702518,-1.806159598,0.6272161,-1.767115835,-1.740908116,1.290135014,-0.084619576,-0.082728381,-0.361095766,0.945848584,-0.001320612,0
130,-0.880449493,-1.443856763,-0.905545933,-0.867819996,0.196878307,-1.0213196,-0.893251972,-0.72553904,0.239125101,0.061008874,-0.635414174,-0.699596893,-0.844956726,-0.792980491,1.806311905,-1.054770424,-0.831957152,-0.52925393,1.369211525,-1.055828415,-0.963033589,-1.505344379,-1.014394379,-0.922023169,0.140224545,-1.148496431,-1.005552508,-0.866135398,0.124957258,-0.928024651,0
131,0.503675141,-1.292199417,0.493149209,0.708931565,0.087218152,0.075066072,1.303606289,0.223732964,0.357233395,0.457095779,-0.295128685,-1.141258471,-0.552343166,0.533614194,2.39263628,0.296903571,0.89742513,-0.161949155,-0.107717788,0.908032555,0.705130055,-1.171913788,0.643272771,0.925547713,1.443101466,0.549271555,1.169684478,0.144176733,-0.007574475,1.153995291,0
132,-0.575081813,-0.205368947,-0.656293978,-0.480068814,-1.182709068,-1.097736979,-0.868658346,-0.950869631,1.762940228,0.566497314,-1.500296916,-0.513182262,-1.656798833,-1.278627794,-0.674484187,-0.708221368,-0.512098828,-1.305312078,0.13089501,-0.679939946,-0.430171763,0.081761776,-0.659604417,-0.367455229,-0.83599218,-0.468235493,-0.254877034,-0.702022331,1.57534165,0.60167991,0
133,1.947588619,0.387185273,1.851751213,0.342286673,-1.202712692,-0.26991766,-0.058490383,-0.11369383,0.295908277,-1.569052251,1.913349073,-0.090116672,1.789405535,0.089786428,-1.356784712,0.644060047,0.506469568,0.21503657,-0.608981673,-0.997601988,1.594749773,0.550511493,1.704472866,0.124036273,0.002559004,-0.268101739,-0.030391861,0.006749084,-0.495433022,-1.351734397,0
134,-0.510555472,-1.856797181,-0.568139369,-0.428441471,-0.228678291,-1.244724717,-1.114527984,-0.802334462,-0.986079694,-0.405630695,-1.351359067,-1.114644522,-1.535993105,-1.372639694,-0.40209721,-1.227591394,-1.30072054,-1.254411817,-0.790165832,-0.426161105,-0.505016702,-1.400315371,-0.640036268,-0.485874432,-0.175745858,-1.019795036,-1.062378905,-0.76571806,-0.762211985,-0.022350467,0
135,-1.017186154,-1.460621843,-1.071521336,-0.938068755,-1.434522411,-1.47196038,-1.281215372,-1.21187492,-1.330534578,-0.623498022,-0.083349334,-0.752150205,-0.383490518,-0.32097926,0.006744158,-1.34113539,-1.515534858,-1.568517822,-0.25490469,-0.307373299,-0.806004457,-1.159879049,-0.903199638,-0.786726193,-0.710519659,-1.239719046,-1.340311605,-1.176223167,-0.213134109,-0.259552285,0
136,-0.381997398,0.536932361,-0.324222074,-0.39375655,1.249088317,0.815857224,0.403058872,0.275258026,1.123874226,0.726492409,2.138953861,1.763264924,0.219146968,-0.069772538,2.081996244,0.783720139,1.400919783,0.501723739,0.032646011,1.963719124,-0.115341052,0.370826071,-0.10717412,-0.205812312,0.401665138,-0.01680122,0.10473482,-0.079313292,0.930237016,0.200487834,0
137,-0.251188148,1.168239295,-0.206544531,-0.220457856,0.717236626,0.49872782,-0.017746491,-0.155684363,-0.922104988,1.542675751,0.093696724,1.795424477,-0.164910217,0.119583436,-0.038722295,1.533771849,0.7825782,0.409783439,0.34366891,2.542121203,-0.237336336,0.85009532,-0.297762073,-0.274432929,0.953215155,0.358035079,-0.133037351,-0.254393094,-1.260366629,1.357845013,0
138,-0.013745234,1.158038316,-0.119174371,-0.130289769,-0.845421747,0.770815484,1.760862143,-0.233251707,0.269444254,-1.119395892,-0.14396875,-0.47915956,-0.067751779,-0.138370526,-0.748406878,0.73889594,0.511430591,1.548961335,0.473196353,0.857280454,-0.250233033,0.650885749,-0.208344333,-0.180482969,-0.364631635,1.683976656,1.45092262,-0.013271881,1.909984298,1.355076979,1
139,1.098300251,0.363839537,0.965364934,1.398765397,-0.815883232,-0.983918727,-0.747669707,-0.511718691,-0.997082703,-1.554804299,-0.907869029,-0.033992388,-0.977205038,-0.510773812,-1.347865033,-1.105921127,-0.974231929,-0.901335529,0.252006505,-1.159009043,0.847705159,0.169744319,0.640953371,1.052700159,-1.189776912,-0.978831805,-0.813308303,-0.666403644,-0.353487473,-1.45229488,0
140,-0.977111742,-0.021401686,-1.005167203,-0.97992585,0.049456368,-0.853253836,-0.747572043,-0.767762008,-1.542744858,0.549393325,-1.158314452,-1.506356768,-1.254892102,-1.34231275,0.925662793,-0.94007159,-0.849687229,-1.17246391,-1.046398755,-0.667504938,-1.062442909,-0.027852056,-1.110379775,-1.020009513,0.59787284,-0.763452779,-0.678347711,-0.882236204,-1.455790966,-0.117163048,0
141,2.372675054,0.349955468,2.338114978,0.186931946,-0.423230135,0.267789447,0.816399652,1.487390278,0.763463144,-1.368244386,-0.087427138,1.032195356,-0.06909647,-0.06454057,0.160738889,0.759536474,0.470455541,1.650574291,0.855713413,0.654242221,0.005796939,0.414182371,0.049591932,-0.145308805,-0.569303395,0.174216534,0.332263517,1.022365785,0.127553515,-0.568933425,1
142,0.044086242,1.424849376,0.052867499,-0.039795205,0.747662524,1.642725487,0.06312805,-0.073658389,-0.617733245,0.530159732,-0.047224112,0.750737726,-0.000327826,-0.052624726,0.214247872,1.625118568,1.465803116,1.234782848,-1.117865601,1.697173036,-0.03602434,1.134998361,-0.036561467,-0.090688687,0.501786312,1.564870719,1.629444924,1.152982514,-1.000390069,1.203402295,1
143,1.455858816,-0.380634929,1.371787623,1.794251677,0.312722595,-0.295118098,-0.750130827,0.233721414,0.034603659,-1.123568303,-0.102925762,0.379875353,-0.221137273,0.752793147,-0.711649617,-0.705098888,-1.240287503,-0.406489288,-1.153023131,-1.283312815,1.279929296,-0.361805879,1.05252104,1.498253323,-0.487965759,-0.517605692,-1.033898725,-0.21549573,-0.973787807,-1.519311979,0
144,-0.285045463,-2.129872088,-0.328501694,-0.269580096,0.834359164,-0.613939865,-0.549249949,0.096326336,1.061919235,-0.345391812,-0.652208203,-1.356408722,-0.676106182,-0.604974097,1.598701338,-0.925164416,-0.569637174,0.58703114,0.463384338,-0.674126358,-0.30824385,-2.123451358,-0.365537063,-0.31002658,0.529812771,-0.996216038,-0.756413587,-0.177475162,0.135010881,-1.216551845,0
145,0.577587421,0.469808191,0.532323127,0.92171501,-0.208869329,-0.63101886,0.152935309,0.183390927,-0.76742889,-0.951948997,2.129476435,0.250871253,1.726132175,0.153828427,-0.067958615,-0.756368072,0.002383568,-0.166379115,-0.644139664,-0.903878861,2.056296749,0.947143936,1.810581495,2.434274174,0.468542556,-0.369467327,0.425513566,0.437527393,0.255640903,-0.504748316,1
146,1.301863312,-1.163517476,1.360033484,1.422451545,0.222655098,1.452118123,-0.063880793,0.058575458,0.76587962,1.298220572,1.159918627,-0.764431583,0.94401528,-0.001863239,-0.289692733,0.575303033,1.108815661,0.614069079,-0.04760646,0.917371052,1.593994556,-0.866347946,1.644205009,0.247012773,0.964239163,1.209111311,0.202345161,1.141968471,0.792027115,1.613044218,1
147,-0.978175688,-1.015431869,-0.978031092,-0.925747197,0.335861682,-0.780446694,-0.750790726,-0.442755005,-0.821477635,0.992033876,-0.781926223,1.681931031,-0.889944929,-0.249035781,0.043726508,0.151842087,-0.498461839,1.042759776,0.0881628,1.536697458,-1.17194525,-1.256447822,-1.19090978,-1.11676499,-0.409246016,-1.19255215,-1.098584795,-1.046556234,-1.832414204,-0.393656526,0
148,-1.03849443,-0.76808637,-1.091941539,-1.038625842,-0.566187315,-1.144886571,-1.229696768,-1.376579389,0.48445628,-0.247614017,0.394199858,-0.061809618,0.15440195,0.191258245,1.419240538,-0.908568397,-1.441153666,-0.162037991,-0.022932491,-1.45086871,-1.049581258,-0.948464494,-1.104493004,-1.034401363,-1.070154564,-1.287407935,-1.373227854,-1.554156981,-0.206428392,-1.349555573,0
149,-1.569575096,-0.772370812,-1.57306923,-1.465585722,-0.215142842,-0.92930649,-0.971838572,-1.089962414,-0.165604134,0.863452204,-0.54728963,-0.408050594,-0.620481052,-0.992121029,1.310224607,-0.827421469,-1.103855557,-0.13488185,1.467559691,0.312514242,-1.56225612,-0.997073453,-1.538628996,-1.455619824,-0.505397105,-0.97639544,-1.087338406,-1.307372981,-0.33614083,0.005128894,0
150,-1.659310428,-0.046896056,-1.600307062,-1.626019492,0.138824321,1.051436184,1.62429606,0.065507773,-0.408483153,-0.00738728,1.578573415,-0.007049601,1.517762426,1.103485886,-0.062673991,-0.211836185,-0.197356084,-0.030852638,-0.047259224,-0.159287068,-1.449260031,-0.148830734,-1.349574051,-1.355254056,-0.008775453,0.902596545,0.949951983,-0.065248264,-0.4321299,-0.064926846,0
151,1.45069714,0.406131741,1.515291615,0.311448596,0.443941512,1.397573186,-0.041953178,0.100806343,0.332677757,0.415032145,0.301939931,0.419024081,0.53207012,1.273798044,0.309497905,1.87079556,1.64489688,1.511064675,-0.225691535,1.228635894,1.392429967,0.547179898,1.431360453,1.555044678,0.536440149,0.194835868,0.177848937,1.365482,0.545818406,1.101861185,1
152,0.106334348,0.789864309,-0.01537065,0.192646437,-0.186834109,-1.512819707,-0.974849461,-0.97901659,-1.253863478,-1.312358595,-0.840813968,0.117284754,-1.014778861,-0.734262688,-1.226093833,-1.430484458,-1.233888468,-1.564461126,-0.286624692,-1.340880021,-0.042887608,0.579527086,-0.181743835,0.04314459,-0.078417432,-1.34492501,-1.090934393,-1.192875327,-0.911898484,-1.393530137,0
153,-0.0530666,-1.560341176,-0.108025261,0.098009965,-0.574224718,-1.454854936,-1.219406908,-1.000652028,-1.314953331,0.051410263,0.009088835,-0.207591351,-0.425961248,0.182232256,1.505874987,-1.34083,-1.286501568,-0.772270723,-1.507134775,0.274691805,-0.160362274,-1.508176274,-0.34264618,-0.121956423,-0.750772757,-1.582958601,-1.302486179,-1.122014653,-0.14363844,-0.576762898,0
154,1.519484981,0.767632192,1.60566458,1.875501016,0.16659243,0.198439032,0.317833733,0.795091196,-0.464233608,-1.060041229,0.920123638,0.211443816,0.634537028,-0.052083948,-0.807670697,0.318608746,-0.049268525,-0.043114662,-0.506724384,-0.346905371,0.562153902,1.400933051,1.739836626,0.109655655,0.768032296,1.43429928,0.748006931,1.075566787,1.489201875,0.753418607,1
155,-0.928535365,-1.16669205,-0.9246245,-0.895561887,-0.336331108,-0.173987357,-0.00435878,-0.561837336,0.006900943,0.32289266,0.496231791,0.228239298,-0.194915131,0.381021985,1.004286141,2.061259372,0.014242795,1.81349163,1.067540702,2.002666134,-0.942355069,-1.488397559,-0.995151617,-0.91378673,-1.020266395,-0.567112917,-0.348211075,-0.789935523,-0.092371831,-0.374492094,0
156,1.238018643,0.976379532,1.180411932,1.536030868,-0.138740232,0.493156373,0.107016269,0.079730241,-0.097845396,0.367848349,-0.701612205,-1.298807662,-0.761641428,-0.063891609,-1.440174336,-0.341082573,-0.228317344,-0.834140952,-1.173966236,-0.215122343,1.552545702,0.59577874,1.264400053,1.899518147,0.090933194,1.177179069,0.996819979,0.537018844,0.816928707,1.499019117,1
157,-1.261023526,-0.800146757,-1.287144052,-1.179282888,-0.130754895,-1.071746872,-1.142411076,-1.151126441,-0.237960568,-0.042429399,1.243562905,0.448451289,0.740504798,0.742789743,-0.110876969,-0.745228509,-1.373922398,-1.582417953,1.494193198,0.396693563,-0.918948455,-0.592772732,-0.951198722,-0.919268505,0.820787157,-1.005789086,-1.322266618,-1.404795735,0.221040363,-0.18250746,0
158,-0.029866193,0.075916592,-0.04372437,-0.081658286,-0.689226221,-0.10696102,0.575718097,0.899834555,-0.60445269,-1.362986677,-0.296781199,-1.62820746,-0.352227235,1.293460267,-2.004829938,-1.029949216,-0.747955306,-0.97028341,-1.695056913,-1.672854484,-0.126662579,0.26437627,-0.135511889,-0.037818553,-0.301694095,0.393318337,0.990741436,0.914165252,0.899933851,-0.766207717,1
159,-0.954153625,-0.579180806,-0.95046545,-0.861615834,0.358713275,-1.219109861,-0.773616867,-0.242422888,-1.740188474,-0.006180728,-0.679740515,-1.194524156,-0.721648263,-0.653460795,0.908421396,-1.637380252,-0.472785077,0.432945251,0.410196781,-1.637803694,-0.780137904,-0.956765261,-0.829042584,-0.684215344,0.176037141,-1.542138026,-0.671198058,0.001408287,-0.863291868,-1.013599718,0
160,-0.569887663,-0.229316092,-0.65099743,-0.581699423,0.508765037,-1.108668663,-0.904735214,-0.912330431,-0.179153243,-0.687775025,-1.20683339,-0.042699017,-1.674291054,-1.141295542,1.299039069,-1.225392748,-0.71524822,-1.142784704,-0.088745667,-0.926318084,-0.796778194,0.298169135,-0.914140859,-0.69360354,0.327081273,-1.251536764,-0.955976327,-1.057127518,1.038249676,-1.292501303,0
161,-0.366805843,-0.97030219,-0.449060228,-0.33924392,-1.571125534,-0.749931308,-0.629373671,-1.030297087,-0.624749212,-1.679462682,-0.6494871,-0.815740442,-0.741391785,-0.480703562,-0.064372228,0.281137711,-0.257386488,-1.231731711,0.689561131,-1.445164097,-0.493591809,-1.308180938,-0.528190514,-0.402662736,-1.51700354,-0.632635553,-0.698334969,-1.251038172,-1.048644244,-1.921940109,0
162,-0.112460967,0.816021453,-0.141681589,0.0712528,-0.715085982,-0.777923011,-0.720446907,-0.40743139,-0.439167716,0.302831686,-0.155050719,2.04304944,-0.087279829,-0.07716531,-0.875429525,-0.128090561,-0.092656775,1.784364952,0.030727462,-0.069251427,-0.211455186,-0.252667718,-0.269576387,-0.151448632,-2.105394578,-1.368047985,-1.280907139,-1.150876466,-1.665922511,-0.982801682,0
163,-1.317066706,-0.142236707,-1.394389709,-1.29929802,-1.471719413,-1.456772372,-1.133710054,-1.297417099,-0.568965904,0.362166466,0.423437681,-0.083403595,0.13589139,0.081146165,-0.086214795,-1.097514019,-1.32051827,-0.26391901,-0.0032466,-0.83983941,-1.503321898,-0.599118425,-1.504648735,-1.465312873,-0.206698027,-1.467918196,-1.297308557,-1.529417798,-1.593794875,-0.909064627,0
164,-0.071752525,-0.014751033,0.046663862,0.078856323,0.784024809,1.286810719,1.092601014,0.615587743,0.741813387,1.497055922,1.131056019,1.641505393,0.823772719,1.919067851,1.643122348,1.859261014,1.026255708,0.760665753,0.133513657,0.145101838,0.77455816,0.073133233,0.634120703,0.976209706,0.051393153,0.128430811,1.406072001,0.829010422,0.895034421,0.040555364,1
165,1.065264844,1.155667362,1.19094313,1.206073413,0.797863922,0.085880523,-0.105775648,-0.056322715,-0.016098519,0.999897657,0.169589592,-0.164186421,1.669786424,0.748355291,1.1530836,-0.01117128,0.029418217,1.735718542,1.38127227,1.172887482,1.019615512,0.553448865,1.360266978,1.01237684,0.249063289,0.09105508,1.353665121,1.067356184,0.507904722,0.762228329,1
166,0.106599742,-0.930343304,0.007801156,0.288732101,-1.889068746,-1.515857571,-0.71077042,-0.721825855,0.370773399,-1.39221312,-1.498292941,-0.700389452,-1.301680617,-1.151522289,-0.732920396,-0.553911129,-0.081187983,-0.789490062,0.263123793,-1.050193818,-0.087982525,-0.845565074,-0.130111549,0.093467937,-1.690396268,-0.882552855,-0.425331453,-0.60856106,0.765821455,-1.286573942,0
167,0.557720376,1.014731517,0.701641884,0.764573789,1.669054967,1.106129102,1.574753605,1.345151077,0.429101675,1.331379822,-0.076856968,0.061492081,-0.00111843,-0.039560907,-0.033865461,1.333875677,1.486789853,0.152600583,1.561147832,1.167759923,1.036972559,1.301554005,1.064692051,1.17891549,0.256976078,1.062957219,1.228314599,1.10798984,0.723064072,1.224296245,1
168,-0.03204673,0.812438012,0.018347121,-0.030306193,-1.615087404,-0.23322811,1.143267934,0.974402617,0.023574526,-1.675580156,-0.230136,0.721937976,-0.116087338,-0.149706044,-0.489719089,-0.242716869,-0.166376604,0.954639669,0.864382425,1.873378583,0.222842637,0.002639333,1.76974792,-0.060985945,-0.140412263,-0.196161051,0.299962461,-0.189666449,-1.101952452,-1.261911682,1
169,0.095124413,1.256032522,0.074559875,-0.019775809,-0.503088945,1.527906231,1.304134029,1.407042388,0.169367105,-0.978147171,1.505282123,0.115604986,0.097934744,-0.030369304,-0.349549689,1.95950279,0.524541448,0.582844993,-0.84251938,0.543057608,0.045261221,1.372192011,-0.04779263,-0.12469696,0.263184493,0.155068622,1.304058614,1.36271731,1.061589772,1.192578069,1
170,1.010306295,0.557791314,1.044540543,1.077037765,0.401438277,1.004745873,1.236235847,1.073526794,0.642995475,0.608377199,-0.583624356,-0.936501653,-0.557761624,-0.146048485,-1.10670789,-0.153345669,-0.023582844,-0.529876679,-0.566385118,-0.541729525,1.557886519,0.827570593,1.508250703,0.291708324,1.181685983,1.79106236,1.803897026,1.364508499,0.127367552,1.805079896,1
171,-0.429435681,0.703913757,-0.428707698,-0.348246512,0.384276886,-0.1485981,-0.552339463,0.53914607,1.647702445,-0.230714779,1.255606217,1.250934003,0.73539776,1.870918094,1.547545742,-0.156092754,-0.996545685,0.473102891,-1.040870993,0.746987957,0.350741662,1.087442402,0.123580689,0.473510818,1.223231775,0.061864575,-0.692799259,0.322199448,-0.309997593,0.540262041,0
172,0.004470319,0.382757997,0.050000919,-0.05175775,-0.260247596,1.041483915,1.286243268,1.823364698,-1.067639921,-1.317208782,1.417566591,-0.590532336,1.614014737,-0.024247601,0.08640114,0.847564048,0.51609097,0.943312599,-0.467144548,-0.198662342,-0.093819336,0.296538289,-0.03312474,-0.102475746,0.585306567,1.592130643,1.247121004,1.840833968,0.396416969,0.139778929,1
173,-0.095392717,0.167803257,-0.051607111,0.045421483,0.842008101,0.949265243,0.919792838,0.431628268,1.202289919,0.971267849,1.875252668,-0.040846001,1.133137102,2.47211029,0.832147466,0.217840481,0.507115915,0.145964666,0.042276285,1.087134402,0.763378516,0.012556864,0.540863368,0.89283931,1.071472201,0.722969335,0.804573745,0.280377176,0.963708913,1.369576867,0
174,1.207776551,-0.373063652,1.186565293,1.603782895,-0.24863378,0.295371222,0.454748449,0.35839008,-0.569692856,-0.146275618,-0.08441929,-1.620656752,-0.050502076,0.837679859,-0.397311399,0.072749003,-0.07565139,-0.347038894,-0.526689573,0.016911738,1.611158642,-0.572862272,1.448735742,2.049830856,0.816677418,1.211658319,0.867086194,0.591374426,1.262681455,1.477630283,1
175,-1.584879581,-0.292535094,-1.576883595,-1.576241623,1.046334233,-0.478338403,-0.90563501,-0.650414646,0.741031142,0.448690434,-0.736279177,0.721883474,-0.755233985,-1.259441369,0.015455443,-0.708785472,-1.06587123,-0.686476816,1.038648861,-0.275319575,-1.675026582,-0.292445473,-1.615736402,-1.629105293,0.582188719,-0.840546681,-1.073305471,-0.855780958,0.44817896,-0.347403783,0
176,2.316071946,0.71288589,2.202314853,0.195545771,-0.536000267,-0.393255379,0.341075048,0.82492688,1.320243672,-1.952782829,-0.069886783,-0.549998934,-0.083690359,-0.06515572,-0.62271355,-0.44172893,-0.24250396,0.245109479,1.232268902,-0.368428209,-0.002528414,0.201328779,0.034480384,-0.128408994,-0.867113274,-0.551983365,-0.091319718,0.248051321,1.200335171,-1.306963626,1
177,0.418065636,1.453984899,0.461009833,0.454400864,0.73800343,1.882403748,0.969425582,1.045475581,0.696811521,0.150276827,-1.148926221,-0.341766104,-1.000303801,-0.973629215,-0.588467327,1.523643221,0.361580868,-0.406468706,1.895122789,1.518301557,0.423181755,1.017006529,0.605405975,0.410756818,0.462964299,0.041909974,0.98322489,0.51628697,0.079356484,0.039712029,0
178,1.13136777,-1.202213399,1.048529055,1.5103075,-0.833418828,-0.561117162,0.054264073,-0.049249361,-1.503756307,-0.964006008,-0.578418106,-1.559212325,-0.591333243,-0.001486223,-0.934424015,-0.575299472,-0.263498513,-0.589981424,-1.529224178,-0.923099079,1.336611046,-1.205635357,1.150040245,1.643717966,-0.384255706,0.134717817,0.483698282,0.101236227,-0.892176654,-0.324661234,0
179,-0.966942589,0.225128734,-1.035988029,-0.90824667,-0.857423072,-1.066396864,-1.319160715,-1.584301138,-1.866911332,-0.105951628,-1.31225548,-0.960325141,-1.646388082,-1.058731777,-0.611924716,-0.392915379,-0.433942203,-1.604244706,-0.683503212,0.015017139,-0.721740709,0.034442051,-0.879219201,-0.588895068,-0.193633754,-0.369112376,-0.761449715,-1.070107155,-1.130423302,0.267108485,0
180,0.601394899,1.068460403,0.655739477,0.662617747,0.213183341,0.994148558,0.911269003,0.964274426,1.313893977,0.467030389,0.985201366,1.287805167,1.358055054,1.061811104,-0.078660097,1.290810561,0.824301514,1.033027956,-0.003135103,1.172379684,0.924832827,1.170123258,1.004110385,0.857041672,0.909406169,1.400096745,0.908109516,1.014810605,0.128263453,1.443489627,1
181,0.663609171,-0.251707749,0.693852604,0.721742957,0.857662111,1.649851081,0.997172701,0.982132391,1.467789026,1.492012695,-0.147491979,0.316093397,-0.05948531,0.454336185,0.046985078,1.669736576,1.16181584,0.969537806,0.239361369,1.529087275,0.883046461,0.354428305,0.867377164,0.932205161,0.834995719,0.119713504,1.608773111,1.221382653,1.754483205,0.146473167,1
182,-0.499784892,0.045757193,-0.505922719,-0.545932812,0.117831406,0.900312931,0.322120567,-0.157409866,1.109147408,0.519221422,0.163655517,1.554878935,0.140724189,0.185629875,2.074777819,0.031562266,0.001126359,2.088287379,-0.002504431,2.002349861,-0.465666213,0.385161794,-0.407536363,-0.460995857,0.649249876,1.146251593,0.67867854,0.41490872,1.568267969,0.725619536,0
183,-1.436437811,-0.253907993,-1.422441591,-1.363917945,-1.062377959,-0.764237683,-0.142835111,-0.976753495,0.781191976,0.464086259,0.680268952,-0.008897993,0.84054443,0.334231026,-0.746343172,1.07459594,-0.140032279,0.041656067,1.758394043,1.497116009,-1.204409175,-0.212465066,-1.105772982,-1.182221727,-1.667690527,-0.705906786,-0.275465931,-1.216365946,0.167717267,-0.039287499,0
184,0.033546801,0.928328536,0.05105275,-0.053497481,0.13965991,1.28779482,1.646265799,2.113979563,1.500752534,-0.857755072,-0.136165998,0.40596745,-0.049515378,-0.111422604,0.442009547,1.398670626,0.990479803,1.668916571,0.318262454,1.100392649,-0.108267484,0.713567842,-0.032070786,-0.057687019,0.389497532,1.287179775,1.211710297,1.484594234,0.734621133,0.485807089,1
185,-0.027534446,-0.014162252,-0.019997455,-0.078384039,-0.810541613,0.81238237,1.565158165,1.441171887,-1.524867401,-1.700964728,-0.101384152,0.741827034,-0.084224508,-0.102570009,-0.314271154,0.847408272,0.431589974,0.249929853,-1.113077674,-0.586485161,-0.169524514,0.075964536,-0.108985496,-0.094055944,0.601758075,2.211251906,1.590100778,1.277661637,-0.25402358,-0.154731844,1
186,0.515742441,-1.610182376,0.489514272,0.719250955,0.115427079,-0.07477426,-0.446626681,-0.374841215,-1.945052515,0.535372556,-0.905901862,-1.909125533,-1.046971212,-0.528761832,-1.323444237,-0.27014645,-0.493593957,-1.008455225,-1.037099459,-0.156839501,0.716749826,-1.621486894,0.540949856,0.769204301,0.074996865,0.443301993,-0.170960588,-0.31817462,-1.036234825,0.886965181,0
187,0.712687862,-1.63537815,0.74277658,0.848367517,1.228853409,1.263077754,0.768920314,0.732112423,1.325082161,0.644379334,-0.356130279,-2.093209197,-0.083520564,0.1701728,-0.203696242,0.664770415,0.308785814,-0.550615592,0.187074194,0.113885173,0.798456433,-1.811756015,0.862127171,0.902849266,0.610133027,1.002963939,0.602974108,0.101561125,1.006217051,0.509512358,0
188,-1.374631436,-0.232572936,-1.326909914,-1.350857163,0.930747803,-0.101432759,-0.85735022,-0.612298007,0.682775497,1.656345233,-0.438873459,0.440333439,-0.563084391,-0.846105924,1.158671619,-0.476580613,-0.94725165,-0.606580011,1.920441209,0.828404405,-1.289734268,-0.342389169,-1.270211906,-1.307507423,0.568071867,-0.565545726,-0.957992441,-0.790248518,0.636681417,0.892455149,0
189,1.550579485,0.672504243,1.624294567,1.799469267,0.696375518,0.927560961,1.214096767,1.293116183,0.710715192,0.351968696,0.585465787,-0.371859792,0.301559911,1.625319145,-0.811563694,0.442511935,0.095391105,-0.337794365,-0.099332261,0.233271262,0.523955525,0.960566714,1.569242302,0.144509527,1.317446461,0.025703595,1.255757021,0.916988341,0.099120917,-0.013186251,1
190,0.489602976,-0.638720205,0.392467964,0.801670017,-1.333257292,-1.774686195,-0.876550433,-0.675480487,-2.091297113,-1.440839696,0.163860564,-0.81491385,-0.047800672,1.094858746,-0.120216755,-1.358383526,-0.19416382,-0.541480548,-1.16159179,-0.653089233,0.930743202,-0.379973111,0.73358072,1.18499094,-0.293834868,-1.171284012,-0.366827654,-0.201105673,-1.162508291,-0.456270448,0
191,0.872290761,-1.139372071,0.841518681,1.154446572,0.361509943,-0.24602493,0.037639756,0.541287717,1.263940081,-1.154155749,0.210305736,-0.594742094,2.050745328,0.107956366,0.600892887,-0.397356673,0.065815295,0.636470702,1.006745702,-1.088947361,1.238794868,-1.227139924,1.242684821,1.559775849,-0.057426244,-0.404834622,-0.293642807,0.239572094,0.612788293,-1.450934348,0
192,-1.276979423,-0.821405189,-1.282406705,-1.278859258,0.762586238,-0.407863448,-1.206086954,-0.980374741,0.099271855,0.774759452,-1.043608528,-0.434189962,-1.212037358,-1.365516176,0.308970342,-1.159721305,-1.463114789,-1.322386793,-0.523919224,-0.080362888,-1.179533299,-0.873076496,-1.226200091,-1.240668051,0.221727306,-0.915364465,-1.286522663,-1.031520992,-0.34926266,0.344382777,0
193,1.243006518,-0.710440917,1.24000816,1.487855646,-0.71616872,0.733807222,0.301546706,0.266527907,0.545396515,-0.361817482,-0.421640454,-1.496211567,0.306685515,-0.001485727,-1.136860622,1.386333448,1.049242714,0.396314497,-0.881082923,0.336905948,1.249225999,-0.874936203,1.38833619,1.334917715,-0.71156282,1.601661234,1.03359093,0.806696678,0.438549963,0.554714261,0
194,-0.050511498,1.867951309,-0.06769791,0.075294402,-1.342263961,-0.225541424,0.076277074,-0.625134659,-1.313258114,-0.134674574,-0.577359397,0.01273271,-0.966852599,-0.414457405,-0.623888705,0.547716489,0.687000467,-0.364107919,-1.108567714,0.59227253,0.076298751,1.470598718,-0.093206972,0.201924965,-0.338872436,1.774805399,1.590139666,0.452906457,0.105339188,1.971047761,0
195,0.228769226,1.157407431,0.439477263,0.266225846,1.327189313,0.311064969,-0.042898364,1.621715628,1.727331294,0.140088911,0.345269938,0.09823481,0.44052919,0.77379282,0.633165267,2.220912184,1.839564599,1.271275718,-0.215435993,0.138682433,0.792162244,1.067179052,0.927276406,0.870708881,0.23904697,0.095081537,0.164236048,1.756046617,1.586500678,0.092772845,1
